1529837795,160,6,97,0,0,254,252,129,12,120,8,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837796,160,6,97,0,0,254,252,129,157,120,8,3,100,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837797,160,6,97,0,0,254,252,129,157,120,8,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837798,160,6,97,0,0,254,252,129,157,120,8,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837799,160,6,97,0,0,254,252,134,31,125,171,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837800,160,6,97,0,0,254,252,139,49,130,45,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837801,160,6,97,0,0,254,252,143,35,133,142,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837803,160,6,97,0,0,254,252,145,100,136,240,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837804,160,6,97,0,0,254,252,145,244,136,240,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837805,160,6,97,0,0,254,252,145,244,136,240,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837806,160,6,97,0,0,254,252,149,86,140,82,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837807,160,6,97,0,0,254,252,158,234,149,86,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837808,160,6,97,0,0,254,252,164,141,154,249,3,100,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837809,160,6,97,0,0,254,252,164,141,154,249,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837810,160,6,97,0,0,254,252,164,141,154,249,3,100,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837811,160,6,97,0,0,254,252,164,141,154,249,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837812,160,6,97,0,0,254,252,164,141,156,25,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837813,160,6,97,0,0,254,252,170,192,161,188,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837814,160,6,97,0,0,254,252,173,145,163,253,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837815,160,6,97,0,0,254,252,174,178,165,29,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837816,160,6,97,0,0,254,252,174,178,165,29,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837817,160,6,97,0,0,254,252,174,178,165,29,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837819,160,6,97,0,0,254,252,178,19,168,127,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837820,160,6,97,0,0,254,252,179,52,169,159,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837821,160,6,97,0,0,254,252,179,52,170,192,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837822,160,6,97,0,0,254,252,179,52,170,192,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837823,160,6,97,0,0,254,252,179,52,170,192,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837824,160,6,97,0,0,254,252,179,52,170,192,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837825,160,6,97,0,0,254,252,179,52,170,192,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837826,160,6,97,0,0,254,252,179,52,170,192,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837827,160,6,97,0,0,254,252,179,52,169,159,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837828,160,6,97,0,0,254,252,134,247,125,171,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837829,160,6,97,0,0,254,252,98,86,89,154,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837830,160,6,97,0,0,254,252,62,141,53,137,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837831,160,6,97,0,0,254,252,31,142,22,138,3,100,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837832,160,6,97,0,0,254,252,0,0,0,0,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837833,160,6,97,0,0,254,252,0,0,0,0,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837835,160,6,97,0,0,254,252,0,0,0,0,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837836,160,6,97,0,0,254,252,0,0,0,0,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837837,160,6,97,0,0,254,252,0,0,0,0,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837838,160,6,97,0,0,254,252,0,0,0,0,3,86,3,86,0,103,3,158,0,103,3,158,0,165,3,97,0
1529837839,160,6,97,0,0,254,252,0,0,0,0,3,86,3,72,0,103,3,158,0,103,3,158,0,165,3,97,0
